web-scraper-order,web-scraper-start-url,iframes
"1739488253-2609,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3407/assignatures/115586/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1791&assignatura=17914112&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488256-2610,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3407/assignatures/115938/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1791&assignatura=17914107&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488259-2611,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3407/assignatures/114685/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1791&assignatura=17914019&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488261-2612,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3407/assignatures/114180/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1791&assignatura=17914015&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488264-2613,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3407/assignatures/112715/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1791&assignatura=17914007&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488267-2614,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3407/assignatures/115588/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1791&assignatura=17914016&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488270-2615,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3407/assignatures/113408/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1791&assignatura=17914010&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488273-2616,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3407/assignatures/113407/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1791&assignatura=17914008&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488276-2617,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3407/assignatures/113400/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1791&assignatura=17914006&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488278-2618,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3407/assignatures/113784/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1791&assignatura=17914009&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488281-2619,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3407/assignatures/115937/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1791&assignatura=17914011&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488284-2620,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3407/assignatures/114231/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1791&assignatura=17914014&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488286-2621,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3407/assignatures/112716/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1791&assignatura=17914101&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488289-2622,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3407/assignatures/115936/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1791&assignatura=17914002&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488292-2623,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3407/assignatures/114233/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1791&assignatura=17914003&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488295-2624,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3407/assignatures/115585/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1791&assignatura=17914004&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488297-2625,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/115799/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19224113&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488300-2626,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/113965/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19224106&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488302-2627,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/114899/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19224107&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488304-2628,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/116588/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625301&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488307-2629,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/116155/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625218&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488309-2630,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/114404/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625401&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488313-2631,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/114406/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625219&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488316-2632,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/113620/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625217&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488320-2633,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/113966/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625203&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488322-2634,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/114407/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625220&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488325-2635,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/116154/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625209&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488327-2636,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/116153/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625207&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488329-2637,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/116587/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625102&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488332-2638,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/112751/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625103&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488334-2639,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/113964/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625104&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488337-2640,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/113967/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625205&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488339-2641,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/114898/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625106&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488342-2642,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/114900/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625216&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488344-2643,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/114405/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625206&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488346-2644,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/112750/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625101&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488349-2645,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/116152/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625204&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488351-2646,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3434/assignatures/115798/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1962&assignatura=19625202&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488354-2647,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3445/assignatures/112907/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1963&assignatura=19635302&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488356-2648,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3445/assignatures/112755/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1963&assignatura=19635301&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488358-2649,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3445/assignatures/112901/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1963&assignatura=19635121&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488361-2650,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3445/assignatures/112920/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1963&assignatura=19635403&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488363-2651,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3445/assignatures/112902/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1963&assignatura=19635112&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488365-2652,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3445/assignatures/112903/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1963&assignatura=19635120&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488368-2653,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3445/assignatures/112912/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1963&assignatura=19635118&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488370-2654,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3445/assignatures/112900/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1963&assignatura=19635117&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488372-2655,""https://guiadocent.urv.cat/guido/public/centres/501/ensenyaments/3445/assignatures/112896/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1963&assignatura=19635119&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488375-2656,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113061/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214301&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488377-2657,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113377/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214112&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488380-2658,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/114197/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214119&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488382-2659,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113060/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214120&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488385-2660,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/115849/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214117&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488387-2661,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/115891/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214121&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488390-2662,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/114198/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214401&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488392-2663,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/115515/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214211&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488395-2664,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/114660/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214216&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488397-2665,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113376/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214213&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488400-2666,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113384/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214238&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488402-2667,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/114659/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214204&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488405-2668,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113378/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214201&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488407-2669,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/115854/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214212&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488410-2670,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/115517/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214217&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488412-2671,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/114195/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214234&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488415-2672,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113381/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214219&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488417-2673,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113382/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214221&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488420-2674,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/114248/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214218&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488422-2675,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/115889/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214202&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488424-2676,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113380/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214208&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488429-2677,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/114199/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214207&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488433-2678,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113379/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214206&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488436-2679,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113276/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214203&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488438-2680,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113062/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214205&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488441-2681,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113057/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214209&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488443-2682,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/114250/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214214&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488446-2683,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/115890/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214116&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488448-2684,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/115516/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214111&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488451-2685,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/114251/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214105&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488453-2686,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/114249/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214102&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488456-2687,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/114196/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214110&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488458-2688,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/115853/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214118&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488461-2689,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/115855/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214104&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488463-2690,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/114657/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214101&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488466-2691,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/114658/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214115&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488468-2692,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113374/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214109&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488471-2693,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113373/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214103&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488473-2694,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113375/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214113&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488476-2695,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/115852/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214114&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488478-2696,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/115888/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214108&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488481-2697,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113383/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214107&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488483-2698,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/115850/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214006&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488486-2699,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/114661/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214003&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488488-2700,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/115887/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214009&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488491-2701,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113341/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214005&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488493-2702,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/115513/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214002&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488496-2703,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/113059/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214008&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739488498-2704,""https://guiadocent.urv.cat/guido/public/centres/498/ensenyaments/3438/assignatures/115514/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1621&assignatura=16214004&any_academic=2024_25&idioma=cat&modalitat=p"""
