web-scraper-order,web-scraper-start-url,professors
"1740093423-9878","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885104s&any_academic=2024_25&idioma=cat&modalitat=s","FARRÉ COMA, JORGE"
"1740093423-9879","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885104s&any_academic=2024_25&idioma=cat&modalitat=s","WILLEM , CILIA MARGARETA MICHAEL"
"1740093426-9880","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885105s&any_academic=2024_25&idioma=cat&modalitat=s","ARISTE CASTAÑO, SANTIAGO"
"1740093428-9881","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885106s&any_academic=2024_25&idioma=cat&modalitat=s","FARRÉ COMA, JORGE"
"1740093428-9882","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885106s&any_academic=2024_25&idioma=cat&modalitat=s","CAPRIOTTI PERI, VICENTE-PAUL"
"1740093430-9883","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885107s&any_academic=2024_25&idioma=cat&modalitat=s","FARRÉ COMA, JORGE"
"1740093430-9884","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885107s&any_academic=2024_25&idioma=cat&modalitat=s","FERNÁNDEZ SOTO, PATRICIA MARÍA"
"1740093430-9885","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885107s&any_academic=2024_25&idioma=cat&modalitat=s","LECHA ALMONACID, MERITXELL"
"1740093432-9886","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885207s&any_academic=2024_25&idioma=cat&modalitat=s","FARRÉ COMA, JORGE"
"1740093435-9887","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885203s&any_academic=2024_25&idioma=cat&modalitat=s","FARRÉ COMA, JORGE"
"1740093435-9888","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885203s&any_academic=2024_25&idioma=cat&modalitat=s","FERNÁNDEZ SOTO, PATRICIA MARÍA"
"1740093437-9889","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885202s&any_academic=2024_25&idioma=cat&modalitat=s","FARRÉ COMA, JORGE"
"1740093437-9890","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885202s&any_academic=2024_25&idioma=cat&modalitat=s","HUERTAS ROIG, MARIA ASUNCION"
"1740093439-9891","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885204s&any_academic=2024_25&idioma=cat&modalitat=s","FARRÉ COMA, JORGE"
"1740093439-9892","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885204s&any_academic=2024_25&idioma=cat&modalitat=s","ARRÉLLAGA AMARILLA, MARÍA ALEJANDRA GUADALUPE"
"1740093442-9893","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885108s&any_academic=2024_25&idioma=cat&modalitat=s","FARRÉ COMA, JORGE"
"1740093442-9894","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885108s&any_academic=2024_25&idioma=cat&modalitat=s","CAPRIOTTI PERI, VICENTE-PAUL"
"1740093444-9895","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885205s&any_academic=2024_25&idioma=cat&modalitat=s","FONT BARNET, ALBA"
"1740093446-9896","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885109s&any_academic=2024_25&idioma=cat&modalitat=s","FARRÉ COMA, JORGE"
"1740093446-9897","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885109s&any_academic=2024_25&idioma=cat&modalitat=s","JORDÀ QUERAL, ARNAU"
"1740093448-9898","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885111s&any_academic=2024_25&idioma=cat&modalitat=s","FARRÉ COMA, JORGE"
"1740093451-9899","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885110s&any_academic=2024_25&idioma=cat&modalitat=s","FARRÉ COMA, JORGE"
"1740093451-9900","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885110s&any_academic=2024_25&idioma=cat&modalitat=s","LOZANO MONTERRUBIO, NATALIA"
"1740093451-9901","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885110s&any_academic=2024_25&idioma=cat&modalitat=s","LÓPEZ VARAS, ALBA"
"1740093453-9902","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885206s&any_academic=2024_25&idioma=cat&modalitat=s","FARRÉ COMA, JORGE"
"1740093453-9903","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885206s&any_academic=2024_25&idioma=cat&modalitat=s","LÓPEZ LÓPEZ, BERNAT"
"1740093455-9904","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885301s&any_academic=2024_25&idioma=cat&modalitat=s","CASTELLÓ COGOLLOS, ENRIC"
"1740093455-9905","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885301s&any_academic=2024_25&idioma=cat&modalitat=s","FARRÉ COMA, JORGE"
"1740093455-9906","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885301s&any_academic=2024_25&idioma=cat&modalitat=s","HUERTAS ROIG, MARIA ASUNCION"
"1740093455-9907","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885301s&any_academic=2024_25&idioma=cat&modalitat=s","MONTAGUT CALVO, MARTA"
"1740093455-9908","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885301s&any_academic=2024_25&idioma=cat&modalitat=s","CAPDEVILA GÓMEZ, ARANZAZU MARIA"
"1740093455-9909","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885301s&any_academic=2024_25&idioma=cat&modalitat=s","CAPRIOTTI PERI, VICENTE-PAUL"
"1740093455-9910","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885301s&any_academic=2024_25&idioma=cat&modalitat=s","LOZANO MONTERRUBIO, NATALIA"
"1740093455-9911","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885301s&any_academic=2024_25&idioma=cat&modalitat=s","WILLEM , CILIA MARGARETA MICHAEL"
"1740093455-9912","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885301s&any_academic=2024_25&idioma=cat&modalitat=s","VIDAL RUIZ, JÚLIA"
"1740093455-9913","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885301s&any_academic=2024_25&idioma=cat&modalitat=s","SAAVEDRA CHAU, GIANCARLO"
"1740093455-9914","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12885301s&any_academic=2024_25&idioma=cat&modalitat=s","JORDÀ QUERAL, ARNAU"
"1740093457-9915","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1288&assignatura=12224115s&any_academic=2024_25&idioma=cat&modalitat=s","CAPRIOTTI PERI, VICENTE-PAUL"
"1740093460-9916","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655101s&any_academic=2024_25&idioma=cat&modalitat=s","CARRUESCO GARCIA, JESÚS"
"1740093460-9917","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655101s&any_academic=2024_25&idioma=cat&modalitat=s","GOROSTIDI PI, DIANA"
"1740093462-9918","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655102s&any_academic=2024_25&idioma=cat&modalitat=s","CARRUESCO GARCIA, JESÚS"
"1740093462-9919","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655102s&any_academic=2024_25&idioma=cat&modalitat=s","BELARTE FRANCO, CARME"
"1740093462-9920","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655102s&any_academic=2024_25&idioma=cat&modalitat=s","GOROSTIDI PI, DIANA"
"1740093462-9921","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655102s&any_academic=2024_25&idioma=cat&modalitat=s","MONTANERO VICO, DAVID"
"1740093464-9922","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655103s&any_academic=2024_25&idioma=cat&modalitat=s","DILOLI FONS, JORDI"
"1740093464-9923","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655103s&any_academic=2024_25&idioma=cat&modalitat=s","BELARTE FRANCO, CARME"
"1740093464-9924","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655103s&any_academic=2024_25&idioma=cat&modalitat=s","SARDÀ SEUMA, SAMUEL"
"1740093464-9925","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655103s&any_academic=2024_25&idioma=cat&modalitat=s","MATEU SAGUÉS, MARTA"
"1740093467-9926","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655104s&any_academic=2024_25&idioma=cat&modalitat=s","MACÍAS SOLÉ, JOSEP MARIA"
"1740093469-9927","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655105s&any_academic=2024_25&idioma=cat&modalitat=s","CARRERAS MONFORT, CESAR"
"1740093469-9928","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655105s&any_academic=2024_25&idioma=cat&modalitat=s","RUIZ DE ARBULO BAYONA, JOAQUIN"
"1740093469-9929","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655105s&any_academic=2024_25&idioma=cat&modalitat=s","RODRIGO REQUENA, ESTHER"
"1740093469-9930","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655105s&any_academic=2024_25&idioma=cat&modalitat=s","JÁRREGA DOMÍNGUEZ, RAMON"
"1740093469-9931","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655105s&any_academic=2024_25&idioma=cat&modalitat=s","ROMANÍ SALA, NÚRIA"
"1740093469-9932","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655105s&any_academic=2024_25&idioma=cat&modalitat=s","DE SOTO CAÑAMARES, PAU"
"1740093471-9933","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655106s&any_academic=2024_25&idioma=cat&modalitat=s","GOROSTIDI PI, DIANA"
"1740093473-9934","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655202s&any_academic=2024_25&idioma=cat&modalitat=s","PALET MARTÍNEZ, JOSEP MARIA"
"1740093473-9935","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655202s&any_academic=2024_25&idioma=cat&modalitat=s","GIRALT ROMEU, SANTIAGO"
"1740093476-9936","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655107s&any_academic=2024_25&idioma=cat&modalitat=s","PALET MARTÍNEZ, JOSEP MARIA"
"1740093476-9937","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655107s&any_academic=2024_25&idioma=cat&modalitat=s","RODRIGO REQUENA, ESTHER"
"1740093479-9938","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655203s&any_academic=2024_25&idioma=cat&modalitat=s","GALÁN PALOMARES, LAURA"
"1740093481-9939","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655204s&any_academic=2024_25&idioma=cat&modalitat=s","LIVARDA , ALEXANDRA"
"1740093481-9940","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655204s&any_academic=2024_25&idioma=cat&modalitat=s","COLOMINAS BARBERÀ, LIDIA"
"1740093484-9941","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655205s&any_academic=2024_25&idioma=cat&modalitat=s","RUIZ DE ARBULO BAYONA, JOAQUIN"
"1740093486-9942","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655206s&any_academic=2024_25&idioma=cat&modalitat=s","BELARTE FRANCO, CARME"
"1740093486-9943","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655206s&any_academic=2024_25&idioma=cat&modalitat=s","ROMANÍ SALA, NÚRIA"
"1740093489-9944","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655108s&any_academic=2024_25&idioma=cat&modalitat=s","CLAVERIA NADAL, MONTSERRAT"
"1740093491-9945","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655109s&any_academic=2024_25&idioma=cat&modalitat=s","SUBIAS PASCUAL, EVA"
"1740093493-9946","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655208s&any_academic=2024_25&idioma=cat&modalitat=s","FIZ FERNÁNDEZ, JOSÉ IGNACIO"
"1740093495-9947","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655209s&any_academic=2024_25&idioma=cat&modalitat=s","PERA ISERN, JOAQUIM"
"1740093495-9948","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655209s&any_academic=2024_25&idioma=cat&modalitat=s","CARRERAS MONFORT, CESAR"
"1740093495-9949","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655209s&any_academic=2024_25&idioma=cat&modalitat=s","DE SOTO CAÑAMARES, PAU"
"1740093498-9950","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655301s&any_academic=2024_25&idioma=cat&modalitat=s","FIZ FERNÁNDEZ, JOSÉ IGNACIO"
"1740093498-9951","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655301s&any_academic=2024_25&idioma=cat&modalitat=s","CARRUESCO GARCIA, JESÚS"
"1740093498-9952","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655301s&any_academic=2024_25&idioma=cat&modalitat=s","DILOLI FONS, JORDI"
"1740093498-9953","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655301s&any_academic=2024_25&idioma=cat&modalitat=s","RUIZ DE ARBULO BAYONA, JOAQUIN"
"1740093498-9954","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655301s&any_academic=2024_25&idioma=cat&modalitat=s","GOROSTIDI PI, DIANA"
"1740093498-9955","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12655301s&any_academic=2024_25&idioma=cat&modalitat=s","SARDÀ SEUMA, SAMUEL"
"1740093500-9956","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12304111s&any_academic=2024_25&idioma=cat&modalitat=s","SUBIAS PASCUAL, EVA"
"1740093500-9957","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12304111s&any_academic=2024_25&idioma=cat&modalitat=s","FIZ FERNÁNDEZ, JOSÉ IGNACIO"
"1740093502-9958","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1265&assignatura=12304210s&any_academic=2024_25&idioma=cat&modalitat=s","REMOLÀ VALLVERDÚ, JOSEP ANTON"
"1740093504-9959","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815101v&any_academic=2024_25&idioma=cat&modalitat=v","PUJADAS MUÑOZ, JOAN JOSEP"
"1740093504-9960","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815101v&any_academic=2024_25&idioma=cat&modalitat=v","MORERAS PALENZUELA, JORDI"
"1740093507-9961","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815102v&any_academic=2024_25&idioma=cat&modalitat=v","SORONELLAS MASDEU, MARIA MONTSERRAT"
"1740093507-9962","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815102v&any_academic=2024_25&idioma=cat&modalitat=v","MORERAS PALENZUELA, JORDI"
"1740093509-9963","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815105v&any_academic=2024_25&idioma=cat&modalitat=v","ROCA GIRONA, JORDI"
"1740093509-9964","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815105v&any_academic=2024_25&idioma=cat&modalitat=v","MORERAS PALENZUELA, JORDI"
"1740093511-9965","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815104v&any_academic=2024_25&idioma=cat&modalitat=v","MORERAS PALENZUELA, JORDI"
"1740093511-9966","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815104v&any_academic=2024_25&idioma=cat&modalitat=v","MAMMAR , FADHILA"
"1740093513-9967","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815103v&any_academic=2024_25&idioma=cat&modalitat=v","COMAS D'ARGEMIR CENDRA, MARIA DOLORS"
"1740093513-9968","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815103v&any_academic=2024_25&idioma=cat&modalitat=v","MORERAS PALENZUELA, JORDI"
"1740093513-9969","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815103v&any_academic=2024_25&idioma=cat&modalitat=v","LAMORA GIRAL, ÓSCAR CONSTANTINO"
"1740093516-9970","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815107v&any_academic=2024_25&idioma=cat&modalitat=v","MORERAS PALENZUELA, JORDI"
"1740093516-9971","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815107v&any_academic=2024_25&idioma=cat&modalitat=v","VIDAL COSO, MARIA ELENA"
"1740093518-9972","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815106v&any_academic=2024_25&idioma=cat&modalitat=v","ROCA GIRONA, JORDI"
"1740093518-9973","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815106v&any_academic=2024_25&idioma=cat&modalitat=v","MOTTERLE , LIVIA"
"1740093520-9974","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815108v&any_academic=2024_25&idioma=cat&modalitat=v","MORERAS PALENZUELA, JORDI"
"1740093520-9975","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815108v&any_academic=2024_25&idioma=cat&modalitat=v","CASAL FITÉ, GEMMA"
"1740093522-9976","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301v&any_academic=2024_25&idioma=cat&modalitat=v","PUJADAS MUÑOZ, JOAN JOSEP"
"1740093522-9977","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301v&any_academic=2024_25&idioma=cat&modalitat=v","ROCA GIRONA, JORDI"
"1740093522-9978","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301v&any_academic=2024_25&idioma=cat&modalitat=v","BODOQUE PUERTA, YOLANDA"
"1740093522-9979","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301v&any_academic=2024_25&idioma=cat&modalitat=v","VALLVERDÚ VALLVERDÚ, JAIME"
"1740093522-9980","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301v&any_academic=2024_25&idioma=cat&modalitat=v","SORONELLAS MASDEU, MARIA MONTSERRAT"
"1740093522-9981","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301v&any_academic=2024_25&idioma=cat&modalitat=v","ANDREU TOMÀS, AGUSTÍN"
"1740093522-9982","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301v&any_academic=2024_25&idioma=cat&modalitat=v","MORERAS PALENZUELA, JORDI"
"1740093522-9983","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301v&any_academic=2024_25&idioma=cat&modalitat=v","OFFENHENDEN , MARIA"
"1740093522-9984","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301v&any_academic=2024_25&idioma=cat&modalitat=v","AGUILAR CUNILL, CARLA"
"1740093522-9985","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301v&any_academic=2024_25&idioma=cat&modalitat=v","PUIGBÓ TESTAGORDA, JOSEP"
"1740093522-9986","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301v&any_academic=2024_25&idioma=cat&modalitat=v","LAMORA GIRAL, ÓSCAR CONSTANTINO"
"1740093522-9987","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815301v&any_academic=2024_25&idioma=cat&modalitat=v","MOTTERLE , LIVIA"
"1740093525-9988","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815206v&any_academic=2024_25&idioma=cat&modalitat=v","BODOQUE PUERTA, YOLANDA"
"1740093527-9989","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815501v&any_academic=2024_25&idioma=cat&modalitat=v","MORERAS PALENZUELA, JORDI"
"1740093527-9990","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815501v&any_academic=2024_25&idioma=cat&modalitat=v","MOTTERLE , LIVIA"
"1740093529-9991","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815210v&any_academic=2024_25&idioma=cat&modalitat=v","OFFENHENDEN , MARIA"
"1740093531-9992","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815204v&any_academic=2024_25&idioma=cat&modalitat=v","PUIGBÓ TESTAGORDA, JOSEP"
"1740093534-9993","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815209v&any_academic=2024_25&idioma=cat&modalitat=v","MORERAS PALENZUELA, JORDI"
"1740093536-9994","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815101s&any_academic=2024_25&idioma=cat&modalitat=s","PUJADAS MUÑOZ, JOAN JOSEP"
"1740093536-9995","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815101s&any_academic=2024_25&idioma=cat&modalitat=s","MORERAS PALENZUELA, JORDI"
"1740093538-9996","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815102s&any_academic=2024_25&idioma=cat&modalitat=s","SORONELLAS MASDEU, MARIA MONTSERRAT"
"1740093538-9997","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815102s&any_academic=2024_25&idioma=cat&modalitat=s","MORERAS PALENZUELA, JORDI"
"1740093541-9998","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815105s&any_academic=2024_25&idioma=cat&modalitat=s","ROCA GIRONA, JORDI"
"1740093541-9999","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815105s&any_academic=2024_25&idioma=cat&modalitat=s","MORERAS PALENZUELA, JORDI"
"1740093543-10000","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815104s&any_academic=2024_25&idioma=cat&modalitat=s","MORERAS PALENZUELA, JORDI"
"1740093543-10001","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815104s&any_academic=2024_25&idioma=cat&modalitat=s","MAMMAR , FADHILA"
"1740093545-10002","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815103s&any_academic=2024_25&idioma=cat&modalitat=s","COMAS D'ARGEMIR CENDRA, MARIA DOLORS"
"1740093545-10003","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815103s&any_academic=2024_25&idioma=cat&modalitat=s","MORERAS PALENZUELA, JORDI"
"1740093545-10004","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1281&assignatura=12815103s&any_academic=2024_25&idioma=cat&modalitat=s","LAMORA GIRAL, ÓSCAR CONSTANTINO"
