web-scraper-order,web-scraper-start-url,coordinators
"1740079152-1412","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1693&assignatura=16934124&any_academic=2024_25&idioma=cat&modalitat=p","MARTINEZ SANCHEZ, MARIA EUGENIA"
"1740079154-1413","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1693&assignatura=16934125&any_academic=2024_25&idioma=cat&modalitat=p","MARTINEZ SANCHEZ, MARIA EUGENIA"
"1740079156-1414","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1693&assignatura=16934135&any_academic=2024_25&idioma=cat&modalitat=p",", Pendent/Pendiente/Pending"
"1740079158-1415","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1693&assignatura=16934134&any_academic=2024_25&idioma=cat&modalitat=p",", Pendent/Pendiente/Pending"
"1740079161-1416","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1693&assignatura=16934132&any_academic=2024_25&idioma=cat&modalitat=p",", Pendent/Pendiente/Pending"
"1740079163-1417","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1693&assignatura=16934136&any_academic=2024_25&idioma=cat&modalitat=p",", Pendent/Pendiente/Pending"
"1740079166-1418","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1693&assignatura=16934131&any_academic=2024_25&idioma=cat&modalitat=p",", Pendent/Pendiente/Pending"
"1740079168-1419","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1693&assignatura=16934133&any_academic=2024_25&idioma=cat&modalitat=p",", Pendent/Pendiente/Pending"
"1740079171-1420","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914002&any_academic=2024_25&idioma=cat&modalitat=p","GÓMEZ JORDÁN, ALBERT"
"1740079173-1421","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914141&any_academic=2024_25&idioma=cat&modalitat=p","BARRULLAS BONET, JUDITRYAN , GERARD ANTHONYGUILERA MORILLA, MARIA JOSEPAPAOIKONOMOU , ELENI"
"1740079176-1422","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914004&any_academic=2024_25&idioma=cat&modalitat=p","JORDI AMOROS, CATALINA"
"1740079178-1423","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914007&any_academic=2024_25&idioma=cat&modalitat=p","FURRIOLS ESPONA, CLARAJORDÀ FERNÁNDEZ, ANTONIO MARIA"
"1740079180-1424","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914005&any_academic=2024_25&idioma=cat&modalitat=p","GINIEIS IRIBARREN, MATÍAS CARLOSRODRÍGUEZ MERAYO, MARÍA ARACELIVALDERRAMA NOLLA, MERITXELLPORRAS GARCIA, MARIA JOSESUÁREZ ELUSTONDO, MARIA HELENA"
"1740079182-1425","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914006&any_academic=2024_25&idioma=cat&modalitat=p","MARQUEZ ALVAREZ, NORBERTOMASIP VIÑES, JOANFERNÁNDEZ BARIVIERA, AURELIOLLERENA GARRÉS, FRANCISCOVILELLA BACH, MISERICÒRDIA"
"1740079185-1426","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914011&any_academic=2024_25&idioma=cat&modalitat=p","FALLADA GARCÍA-VALLE, JUAN RAMON"
"1740079187-1427","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914008&any_academic=2024_25&idioma=cat&modalitat=p","PALLARÉS SERRANO, ANABARRAT ESTEVE, JORDI"
"1740079189-1428","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914009&any_academic=2024_25&idioma=cat&modalitat=p","PORRAS GARCIA, MARIA JOSEPIÉ DOLS, LAIAROIG FIGUERAS, RICARDCASAMITJANA OLIVE, RAMONSUÁREZ ELUSTONDO, MARIA HELENA"
"1740079192-1429","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914001&any_academic=2024_25&idioma=cat&modalitat=p","ROMAN MARTIN, LAURA"
"1740079194-1430","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914101&any_academic=2024_25&idioma=cat&modalitat=p","FERRANDO HERNANDEZ, JOAN MARC"
"1740079197-1431","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914012&any_academic=2024_25&idioma=cat&modalitat=p","MARQUEZ ALVAREZ, NORBERTOVILELLA BACH, MISERICÒRDIAMASIP VIÑES, JOANLLERENA GARRÉS, FRANCISCO"
"1740079199-1432","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914013&any_academic=2024_25&idioma=cat&modalitat=p","LÓPEZ PANISELLO, MA. BELÉNBONILLO ALCAINA, ISAACCOLL GARRIDO, JORDIGUARIMATA SALINAS, GÉNESIS MARÍAVALLDUVÍ BOTET, GERARD"
"1740079201-1433","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914014&any_academic=2024_25&idioma=cat&modalitat=p","ESTEVE TARRAGO, ANNAMORENO ORDOÑEZ, MARIA DEL CARMENPASTOR MATEO, ADRIANFERNANDEZ HERRERO, LAURACASAS CRIADO, RAQUELCORBELLA DOMÈNECH, TERESA"
"1740079204-1434","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914102&any_academic=2024_25&idioma=cat&modalitat=p","JARIA MANZANO, JORDI"
"1740079206-1435","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914016&any_academic=2024_25&idioma=cat&modalitat=p","FLORES FILLOL, RICARDOGRAS NOGUÉS, NÚRIA"
"1740079209-1436","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914015&any_academic=2024_25&idioma=cat&modalitat=p","CERRATO GURI, ELISABET"
"1740079211-1437","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914103&any_academic=2024_25&idioma=cat&modalitat=p","SORROSAL FORRADELLAS, MARIA TERESADE ANDRÉS SÁNCHEZ, JORGEGARBAJOSA CABELLO, MARÍA JOSÉ"
"1740079214-1438","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914104&any_academic=2024_25&idioma=cat&modalitat=p","SABATÉ MERCADÉ, MARCFUENTES GASÓ, JOSEP RAMONCARMONA GARIAS, SÍLVIA"
"1740079216-1439","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914105&any_academic=2024_25&idioma=cat&modalitat=p","SABATÉ MERCADÉ, MARCRODRÍGUEZ BEAS, MARINACARMONA GARIAS, SÍLVIA"
"1740079218-1440","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914106&any_academic=2024_25&idioma=cat&modalitat=p","OLIVERAS JANÉ, NEUSMATEU VILASECA, MARCELBARRAT ESTEVE, JORDI"
"1740079220-1441","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914107&any_academic=2024_25&idioma=cat&modalitat=p","MARTÍNEZ IBÁÑEZ, OSCARFERNANDEZ HERRERO, LAURASUAREZ ACOSTA, CARLOS ANDRESESTEVE TARRAGO, ANNADOMINGO VERNIS, MARIA MISERICORDIA"
"1740079223-1442","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914017&any_academic=2024_25&idioma=cat&modalitat=p","QUESADA ARANA, ANTONIOPASCUAL LORENTE, ALBERT"
"1740079225-1443","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914018&any_academic=2024_25&idioma=cat&modalitat=p","CABALLÉ FABRA, GEMMAGIMÉNEZ COSTA, ANA"
"1740079227-1444","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914019&any_academic=2024_25&idioma=cat&modalitat=p","SOLDEVILA LAFON, MARIA VICTÒRIABANNIKOVA , MARINAUCEDA TARAMONA, DAVIDALBIOL SÁNCHEZ, JUDITCARRERAS ROIG, LLUÍSZELU , BARBARA AMA"
"1740079230-1445","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914142&any_academic=2024_25&idioma=cat&modalitat=p","RODRÍGUEZ MERAYO, MARÍA ARACELI"
"1740079232-1446","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914109&any_academic=2024_25&idioma=cat&modalitat=p","HASSAN MARRERO, NADIMASETÓ PAMIES, MARIA DOLORESBONILLO ALCAINA, ISAAC"
"1740079234-1447","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914110&any_academic=2024_25&idioma=cat&modalitat=p","PÀMIES PALLISÉ, ENRICSÁNCHEZ REBULL, MARÍA VICTORIA"
"1740079236-1448","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914111&any_academic=2024_25&idioma=cat&modalitat=p","GUARIMATA SALINAS, GÉNESIS MARÍAMOLL GARCIA, DANIELFONTS RIBAS, ALBERTMELIÀ ROIG, IGNASI"
"1740079239-1449","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914112&any_academic=2024_25&idioma=cat&modalitat=p","GAS AIXENDRI, CARLOS JESÚSMASET GAYA, RAQUEL"
"1740079241-1450","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914113&any_academic=2024_25&idioma=cat&modalitat=p","FLAMAND , SABINE CHARLOTTE MLLOP LLOP, MARIATHEILEN , BERND GEORGMANZANO TOVAR, CAROLINAOSÓRIO DA COSTA , ANTÓNIO MIGUELGIMÉNEZ GÓMEZ, JOSÉ MANUEL"
"1740079243-1451","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914116&any_academic=2024_25&idioma=cat&modalitat=p","BOSCH CAPDEVILA, ESTEBAN"
"1740079246-1452","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914117&any_academic=2024_25&idioma=cat&modalitat=p","BURRIEL RODRÍGUEZ, PEPAAVOGARO , MATTEO"
"1740079249-1453","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914114&any_academic=2024_25&idioma=cat&modalitat=p","TORRES ROSELL, NÚRIA"
"1740079252-1454","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914020&any_academic=2023_24&idioma=cat&modalitat=p","GONZÁLEZ BONDIA, ALFONSO"
"1740079254-1455","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914115&any_academic=2024_25&idioma=cat&modalitat=p","DE LA VARGA PASTOR, AITANA"
"1740079257-1456","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914118&any_academic=2024_25&idioma=cat&modalitat=p","GÓMEZ JORDÁN, ALBERTJARIA MANZANO, JORDI"
"1740079259-1457","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914119&any_academic=2024_25&idioma=cat&modalitat=p","VILLÓ TRAVÉ, CRISTINA"
"1740079262-1458","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914120&any_academic=2024_25&idioma=cat&modalitat=p","RIVAS NIETO, MARÍA ESTELA"
"1740079264-1459","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914122&any_academic=2024_25&idioma=cat&modalitat=p","GIRGADO PERANDONES, PABLO"
"1740079266-1460","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914123&any_academic=2024_25&idioma=cat&modalitat=p","RODRIGUEZ CRIVILLE, ANAHI MONTSERRAT"
"1740079268-1461","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914121&any_academic=2024_25&idioma=cat&modalitat=p","SIMON MORENO, HÉCTOR"
"1740079271-1462","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914127&any_academic=2024_25&idioma=cat&modalitat=p","HASSAN MARRERO, NADIMACASCÓN PEREIRA, ROSALIA MONTSERRATMARGALEF PEREA, ESTEFANIA"
"1740079273-1463","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914124&any_academic=2024_25&idioma=cat&modalitat=p","VIDAL SUÑÉ, ANTONI"
"1740079275-1464","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914125&any_academic=2024_25&idioma=cat&modalitat=p","SUAU SOLÉ, IRENESÁNCHEZ VERGARA, JOSÉ IGNACIORABASSA FIGUERAS, MARIA NOEMÍCUADRADO MOYA, GUSTAVO"
"1740079278-1465","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914126&any_academic=2024_25&idioma=cat&modalitat=p","BORRAS BALSELLS, FRANCESC XAVIERKALICH KASZLEWICZ, EWELINA DAGMARALI , XIAONISENTIS ROS, XAVIERFIGUERAS MORENO, FRANCISCO JAVIERMOLINA COBO, MARÍA DEL CARMEN"
"1740079280-1466","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914128&any_academic=2024_25&idioma=cat&modalitat=p","FERRÉ CARRACEDO, MONTSERRATFLAMAND , SABINE CHARLOTTE MPÉREZ LACASTA, MARIA JOSÉLOVCHA LOVCHA, YULIYA"
"1740079282-1467","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914129&any_academic=2024_25&idioma=cat&modalitat=p","PESQUERA MATEU, NILALARCÓN ALARCÓN, AMADO"
"1740079285-1468","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914130&any_academic=2024_25&idioma=cat&modalitat=p","MOLL GARCIA, DANIELNIÑEROLA MONSERRAT, ANGELS"
"1740079287-1469","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914131&any_academic=2024_25&idioma=cat&modalitat=p","FIGUERAS MORENO, FRANCISCO JAVIERSENTIS ROS, XAVIERALVAREZ FERRER, ANTONIOLI , XIAONIBORRAS BALSELLS, FRANCESC XAVIER"
"1740079289-1470","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914133&any_academic=2024_25&idioma=cat&modalitat=p","BOSCH CAPDEVILA, ESTEBAN"
"1740079292-1471","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914134&any_academic=2024_25&idioma=cat&modalitat=p","LLOP LLOP, MARIASICART BARCELÓ, NÚRIAMARTÍN BOFARULL, MÓNICASOLDEVILA LAFON, MARIA VICTÒRIACARRERAS ROIG, LLUÍSVILA CÓRCOLES, JOSE MANUELARZA NOLLA, MARC"
"1740079294-1472","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914132&any_academic=2024_25&idioma=cat&modalitat=p","TORRES ROSELL, NÚRIA"
"1740079296-1473","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914135&any_academic=2024_25&idioma=cat&modalitat=p","RABASSA FIGUERAS, MARIA NOEMÍSUAU SOLÉ, IRENEGARCIA MURRIA, BLANCAARISTE CASTAÑO, SANTIAGO"
"1740079298-1474","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914136&any_academic=2024_25&idioma=cat&modalitat=p","VILLCA POZO, MILENKAURQUIZU CAVALLÉ, ÁNGELRIVAS NIETO, MARÍA ESTELA"
"1740079301-1475","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914137&any_academic=2024_25&idioma=cat&modalitat=p","MARIN CONSARNAU, DIANA BORISFONT MAS, MARIAFILIPETTO SERRA, FLAVIA ANDREA"
"1740079303-1476","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914138&any_academic=2024_25&idioma=cat&modalitat=p","GIRGADO PERANDONES, PABLO"
"1740079306-1477","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914139&any_academic=2024_25&idioma=cat&modalitat=p","CASANOVA MARTÍ, ROSER"
"1740079308-1478","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914140&any_academic=2024_25&idioma=cat&modalitat=p","MERINO SANCHO, VÍCTOR MANUELFALLADA GARCÍA-VALLE, JUAN RAMON"
"1740079310-1479","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914301&any_academic=2024_25&idioma=cat&modalitat=p","GALIANA SAURA, ÁNGELES"
"1740079312-1480","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914302&any_academic=2024_25&idioma=cat&modalitat=p","MIRÓ ARAGONÉS, JOSEP"
"1740079315-1481","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914401&any_academic=2024_25&idioma=cat&modalitat=p","BARBERÀ MARINÉ, MARIA GLÒRIA"
"1740079317-1482","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914216&any_academic=2024_25&idioma=cat&modalitat=p","BERNARDEZ FANLO, ANA MARIAPÀMIES PALLISÉ, MARIA DEL MAR"
"1740079320-1483","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914212&any_academic=2024_25&idioma=cat&modalitat=p","VILLARES VILELLA, ELISENDACOBAS ARNAU, ALEXANDRAGONZALES BUSTOS, JUAN PABLO"
"1740079322-1484","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914210&any_academic=2024_25&idioma=cat&modalitat=p","FLAMAND , SABINE CHARLOTTE M"
"1740079324-1485","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914209&any_academic=2024_25&idioma=cat&modalitat=p","LI , XIAONI"
"1740079327-1486","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914214&any_academic=2024_25&idioma=cat&modalitat=p","SÁNCHEZ VERGARA, JOSÉ IGNACIO"
"1740079329-1487","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914208&any_academic=2024_25&idioma=cat&modalitat=p","BARRULLAS BONET, JUDITPAPAOIKONOMOU , ELENI"
"1740079331-1488","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914211&any_academic=2024_25&idioma=cat&modalitat=p","ARZA NOLLA, MARC"
"1740079334-1489","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914215&any_academic=2024_25&idioma=cat&modalitat=p","BENET GARCIA, ESTHERARNAVAT CARBALLIDO, FRANCESC XAVIER"
"1740079336-1490","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1691&assignatura=16914213&any_academic=2024_25&idioma=cat&modalitat=p","GENÉ ALBESA, JAUME"
"1740079339-1491","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1694&assignatura=16944005&any_academic=2024_25&idioma=cat&modalitat=p","MORA ALARCÓN, LUIS MIGUEL"
"1740079341-1492","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1694&assignatura=16944003&any_academic=2024_25&idioma=cat&modalitat=p","PEREZ LABORDA, ALEJANDRO"
"1740079343-1493","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1694&assignatura=16944001&any_academic=2024_25&idioma=cat&modalitat=p","RODRÍGUEZ MERAYO, MARÍA ARACELICALLAU MASCARELL, LORENZO"
"1740079345-1494","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1694&assignatura=16944002&any_academic=2024_25&idioma=cat&modalitat=p","OSÓRIO DA COSTA , ANTÓNIO MIGUELSARDÀ PONS, JORDI"
"1740079348-1495","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1694&assignatura=16944004&any_academic=2024_25&idioma=cat&modalitat=p","SEGARRA BLASCO, ANTONIMARQUEZ ALVAREZ, NORBERTO"
"1740079350-1496","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1694&assignatura=16944008&any_academic=2024_25&idioma=cat&modalitat=p","HOMEDES MARTÍ, ÒSCARPIÉ DOLS, LAIA"
"1740079352-1497","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1694&assignatura=16944007&any_academic=2024_25&idioma=cat&modalitat=p","SARDÀ PONS, JORDI"
"1740079355-1498","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=16&ensenyament=1694&assignatura=16944013&any_academic=2024_25&idioma=cat&modalitat=p","NAVAS PORTELLA, VÍCTORMARQUEZ ALVAREZ, NORBERTO"
