web-scraper-order,web-scraper-start-url,iframes
"1739380985-800","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3454/assignatures/115152/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1223&assignatura=12234006&any_academic=2024_25&idioma=eng&modalitat=p"
"1739380987-801","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3454/assignatures/114712/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1223&assignatura=12234007&any_academic=2024_25&idioma=eng&modalitat=p"
"1739380990-802","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3454/assignatures/115944/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1223&assignatura=12234010&any_academic=2024_25&idioma=eng&modalitat=p"
"1739380992-803","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3454/assignatures/113469/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1223&assignatura=12234005&any_academic=2024_25&idioma=eng&modalitat=p"
"1739380995-804","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3454/assignatures/114766/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1223&assignatura=12234003&any_academic=2024_25&idioma=eng&modalitat=p"
"1739380997-805","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3454/assignatures/114713/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1223&assignatura=12234009&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381000-806","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3454/assignatures/113470/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1223&assignatura=12234002&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381002-807","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3454/assignatures/117921/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1223&assignatura=12234008&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381004-808","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3454/assignatures/115565/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1223&assignatura=12234001&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381007-809","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/112633/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294301&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381009-810","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/116538/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294401&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381012-811","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/112638/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294219&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381014-812","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/116540/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294218&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381017-813","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/112635/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294211&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381019-814","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/115276/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294209&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381021-815","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/115279/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294210&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381024-816","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/113689/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294226&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381026-817","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/112634/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294201&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381029-818","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/112632/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294122&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381031-819","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/114864/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294215&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381034-820","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/116539/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294212&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381037-821","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/116537/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294121&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381039-822","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/115714/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294120&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381042-823","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/113979/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294119&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381045-824","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/115713/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294118&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381047-825","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/113687/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294116&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381049-826","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/114861/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294117&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381052-827","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/114860/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294115&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381054-828","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/116054/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294114&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381057-829","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/112637/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294112&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381059-830","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/114859/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294113&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381062-831","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/113982/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294111&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381064-832","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/116541/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294109&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381067-833","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/112636/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294107&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381069-834","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/113686/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294108&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381071-835","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/114020/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294110&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381074-836","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/113981/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294106&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381076-837","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/113980/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294105&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381079-838","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/115715/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294104&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381081-839","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/113688/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294103&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381083-840","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/116544/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294102&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381087-841","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/115278/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294101&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381091-842","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/114021/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294010&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381093-843","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/116543/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294009&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381096-844","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/116056/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294008&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381098-845","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/116542/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294007&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381100-846","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/114863/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294006&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381103-847","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/114862/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294005&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381105-848","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/115717/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294004&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381108-849","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/116055/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294003&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381110-850","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/115716/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294002&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381113-851","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3474/assignatures/115277/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1229&assignatura=12294001&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381115-852","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/116058/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304301&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381118-853","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/113579/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304218&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381120-854","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/116057/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304215&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381122-855","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/114024/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304214&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381125-856","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/114907/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304213&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381127-857","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/114023/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304205&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381130-858","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/114027/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304204&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381132-859","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/114025/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304201&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381135-860","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/114022/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304122&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381137-861","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/115280/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304210&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381139-862","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/113578/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304121&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381142-863","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/114865/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304206&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381144-864","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/116545/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304401&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381147-865","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/116547/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304120&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381149-866","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/115719/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304119&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381152-867","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/116546/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304118&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381154-868","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/116061/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304117&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381157-869","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/114026/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304116&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381159-870","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/115282/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304115&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381162-871","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/116060/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304114&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381164-872","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/116059/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304113&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381167-873","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/115281/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304112&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381169-874","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/115718/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304111&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381172-875","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/116550/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304109&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381174-876","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/115284/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304108&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381176-877","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/115283/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304103&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381179-878","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/113581/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304107&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381181-879","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/115720/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304106&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381184-880","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/113580/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304105&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381186-881","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/116230/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304104&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381189-882","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/116233/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304110&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381191-883","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/116549/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304102&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381194-884","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/112501/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304101&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381196-885","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/115724/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304010&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381198-886","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/112502/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304009&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381201-887","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/114866/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304008&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381203-888","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/116232/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304007&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381206-889","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/115723/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304006&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381208-890","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/115722/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304005&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381211-891","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/116548/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304004&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381213-892","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/115721/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304003&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381215-893","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/116231/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304002&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381218-894","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3473/assignatures/113582/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1230&assignatura=12304001&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381221-895","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3517/assignatures/114781/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1225&assignatura=12254501&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381223-896","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3517/assignatures/116420/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1225&assignatura=12254215&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381225-897","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3517/assignatures/115213/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1225&assignatura=12254203&any_academic=2024_25&idioma=eng&modalitat=p"
"1739381228-898","https://guiadocent.urv.cat/guido/public/centres/494/ensenyaments/3517/assignatures/116985/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1225&assignatura=12254245&any_academic=2024_25&idioma=eng&modalitat=p"
